filename,contract_type,contract_type_confidence,contract_type_explanation,contract_date,contract_date_confidence,contract_date_explanation,amendment_date,amendment_date_confidence,amendment_date_explanation,version_type,version_type_confidence,version_type_explanation,status,status_confidence,status_explanation,parties,parties_confidence,parties_explanation
b399d7afd978506b80bdce2edb3484bc.txt,ISDA,100,"The title states 'THIRTY-FIRST AMENDMENT TO FIRST LIEN ISDA 2002 MASTER AGREEMENT', clearly indicating this is an ISDA Master Agreement amendment.",2023-04-26,100,"The text states the amendment is 'entered into as of April 26, 2023', which is the main date associated with this contract.",2023-04-26,100,"This document is an amendment, and the date it is entered into is April 26, 2023, as specified in the opening paragraph.",AMENDMENT,100,"The document is titled 'THIRTY-FIRST AMENDMENT', indicating it is an amendment to the original contract.",EXECUTED,95,"The document is labeled 'Execution Version', which typically means it is the executed version.","U.S. OIL & REFINING CO. | Party B; MERRILL LYNCH COMMODITIES, INC. | Party A",95,"The parties are explicitly named as 'U.S. OIL & REFINING CO.' (Party B) and 'MERRILL LYNCH COMMODITIES, INC.' (Party A). Guarantors are mentioned but not named in the provided text."
b3a9dfdfb64a5be28e0fada558c51770.txt,OTHER,70,The text only provides an exhibit number and no substantive content about the contract type. Defaulting to OTHER due to lack of information.,,10,No contract date or effective date is present in the provided text.,,100,No indication that this is an amendment or any amendment date is present.,,10,"No information about whether this is an initial, amended and restated, or amendment version.",,10,"No information about draft, executed, or signed status in the provided text.",,10,No party names or roles are mentioned in the provided text.
b6d1228204165092a66aecc7f9052d3b.txt,ISDA,100,The document is titled 'SCHEDULE to the ISDA MASTER AGREEMENT' and references the ISDA Master Agreement explicitly.,2012-11-19,100,"The text states 'ISDA MASTER AGREEMENT dated as of November 19, 2012', indicating the main contract date.",,100,There is no indication that this document is an amendment or contains an amendment date; it is a schedule to the main agreement.,INITIAL,95,This is a schedule to the original ISDA Master Agreement and there is no indication of it being an amendment or restatement.,,50,"The document does not specify whether it is a draft, executed, or signed version.","WELLS FARGO BANK, N.A. | Party A; FARMER BROS. CO. | Party B",100,"The parties are explicitly listed as 'WELLS FARGO BANK, N.A. (""Party A"")' and 'FARMER BROS. CO. (""Party B"")'."
b7718aa1614e5c7abc0c45a559406cc7.txt,VSA (Credit Support Annex),100,"The document is titled '2016 Credit Support Annex for Variation Margin (VM)' and repeatedly refers to the ISDA 2016 Credit Support Annex, indicating it is a Credit Support Annex under ISDA.",2017-07-12,95,"The text states 'ISDA Master Agreement dated July 12, 2017', which is the main date associated with the referenced agreement and annex.",,100,There is no indication that this document is an amendment or contains an amendment date; it is a standalone annex.,INITIAL (initial contract),95,There is no mention of amendment or restatement; this appears to be the initial Credit Support Annex.,EXECUTED (Executed),80,"The annex supplements an existing ISDA Master Agreement and is not marked as a draft, suggesting it is executed, though no explicit signature is shown in the excerpt.","JPMORGAN CHASE BANK, N.A. | Party A; CMF WILLOWBRIDGE MASTER FUND L.P. | Party B",100,"The parties are explicitly listed as 'JPMORGAN CHASE BANK, N.A. (""Party A"")' and 'CMF WILLOWBRIDGE MASTER FUND L.P. (""Party B"")'."
b83b7992ab475b49bc458191f1676119.txt,ISDA,100,The document is titled 'THIRD AMENDMENT to THE ISDA MASTER AGREEMENT' and references the ISDA Master Agreement and its Schedule.,2009-06-30,100,"The amendment is dated as of June 30, 2009, as stated in the opening paragraph.",2009-06-30,100,"This is an amendment document, and the date of the amendment is June 30, 2009, as stated in the document.",AMENDMENT,100,"The document is titled 'THIRD AMENDMENT', indicating it is an amendment to the original contract.",EXECUTED,90,"The document uses language such as 'upon execution of this Amendment' and is dated, suggesting it is an executed amendment rather than a draft.","BANK OF AMERICA, N.A. | Party A; PROSPECT MEDICAL HOLDINGS, INC. | Party B",100,"The parties are explicitly named as BANK OF AMERICA, N.A. (Party A) and PROSPECT MEDICAL HOLDINGS, INC. (Party B) in the introductory paragraph."
b9243433ab1055ae905f9b76b581a0b3.txt,ISDA,100,"The document is titled '2002 MASTER AGREEMENT' by the International Swaps and Derivatives Association, Inc., and references the ISDA Master Agreement and Schedule.",2012-12-17,100,"The agreement is stated as 'dated as of December 17, 2012'.",,100,There is no indication that this document is an amendment; it is the initial master agreement.,INITIAL,100,"The document is the original 2002 ISDA Master Agreement, not an amendment or restatement.",,50,"The document does not explicitly state whether it is a draft, executed, or signed. No signatures or execution language are present in the provided text.","CITIBANK, N.A.; FLATIRON FUNDING, LLC",100,"The parties are clearly listed as 'CITIBANK, N.A.' and 'FLATIRON FUNDING, LLC'. No explicit roles are given."
b924569c79a75b3982d40fa85cec383a.txt,ISDA,100,"The document is titled 'SCHEDULE to the 2002 ISDA Master Agreement', which clearly indicates it is an ISDA Master Agreement.",2017-07-12,100,"The text states 'dated as of July 12, 2017', which is the effective date of the contract.",,100,There is no indication that this document is an amendment; it is a schedule to the original agreement.,INITIAL,95,"The document is a schedule to the 2002 ISDA Master Agreement and there is no mention of amendment or restatement, indicating it is the initial contract.",EXECUTED,90,"The document is dated and formatted as a finalized agreement, not a draft. While signatures are not shown, the presence of a date and formal structure indicate it is executed.","JPMorgan Chase Bank, N.A. | Party A; SECOR Master Fund L.P. | Party B",100,"The parties are explicitly listed as 'JPMorgan Chase Bank, N.A.' (Party A) and 'SECOR Master Fund L.P.' (Party B)."
bba53ec3402f549dbcb885634c35c760.txt,ISDA,98,"The document is titled 'SCHEDULE TO 2002 ISDA MASTER AGREEMENT', indicating it is a schedule to an ISDA Master Agreement.",2010-07-20,99,"The text states 'Master Agreement dated as of July 20, 2010', which is the effective date of the contract.",,100,There is no indication that this document is an amendment; it is a schedule to the initial agreement.,INITIAL,95,The document is a schedule to the original Master Agreement and there is no mention of amendment or restatement.,,50,The document does not specify whether it is a draft or executed version.,"HSBC BANK USA, NATIONAL ASSOCIATION | Party A; CINEDIGM DIGITAL FUNDING I LLC | Party B",100,"The parties are explicitly named as 'HSBC BANK USA, NATIONAL ASSOCIATION (""Party A"")' and 'CINEDIGM DIGITAL FUNDING I LLC (""Party B"")'."
bfd68f60558d5cb9a900ce355f4c9b1b.txt,ISDA,100,The document is titled 'AMENDMENT TO THE ISDA MASTER AGREEMENT' and refers to the ISDA Master Agreement throughout.,2018-10-10,95,"The amendment is dated as of October 10, 2018, which is the main date associated with this contract version.",2018-10-10,95,"The amendment is dated as of October 10, 2018, as stated in the opening paragraph.",AMENDMENT,100,"The document is an amendment to the ISDA Master Agreement, as stated in the title and body.",EXECUTED,85,"The amendment is dated and written in definitive language, indicating it is an executed amendment rather than a draft.","JPMORGAN CHASE BANK, N.A. | Party A; CAMBRIDGE MASTER FUND L.P. | Party B",100,The parties are explicitly named as 'Party A' and 'Party B' in the introductory paragraph.
bff87a6d4f755c0998fd9d57a056dc6f.txt,ISDA,100,"The document is titled 'ISDA Schedule to the Master Agreement', which matches the ISDA (ISDA Master Agreement) contract type.",2005-10-12,100,"The text states 'dated as of October 12,2005', which is the effective date of the contract.",,100,There is no indication that this document is an amendment; it is a schedule to the master agreement.,INITIAL,95,"The document is a schedule to the master agreement and there is no mention of amendment or restatement, indicating it is the initial contract.",EXECUTED,90,"The use of 'dated as of' and the formal structure suggest this is an executed agreement, not a draft.",Brown Brothers Harriman & Co | Party A; Met - Pro Corporation | Party B,100,The text explicitly lists 'Brown Brothers Harriman & Co (Party A)' and 'Met - Pro Corporation ( Party B)'.
c16ad6c8a1e857b48e0152f695182502.txt,ISDA,100,"The document is titled '2002 MASTER AGREEMENT' by the International Swap Dealers Association, Inc., and references the schedule and confirms it is an ISDA Master Agreement.",2014-04-01,100,"The agreement is stated as 'dated as of April 1, 2014' near the top of the document.",,100,There is no indication that this document is an amendment; it is the initial agreement.,INITIAL,100,"The document is the original 2002 ISDA Master Agreement, not an amendment or restatement.",EXECUTED,90,"The agreement is dated and presented as a finalized contract, not a draft. There is no explicit 'signed' language, but the context indicates execution.","DTE Energy Trading, Inc. | Party A; Summer Energy, LLC | Party B",100,"The parties are explicitly listed as 'DTE Energy Trading, Inc. (""Party A"")' and 'Summer Energy, LLC (""Party B"")'."
c1e91e86c11e55f3bcaa6628b072cac4.txt,ISDA,100,"The document is titled 'ISDA 2002 MASTER AGREEMENT' and refers to the ISDA Master Agreement and Schedule, matching the ISDA code.",2009-03-18,100,"The agreement is stated as 'dated as of March 18, 2009', which is the main contract date.",,100,There is no indication that this document is an amendment; it is the initial agreement.,INITIAL,100,The document is the original '2002 Master Agreement' and does not reference any amendment or restatement.,EXECUTED,90,"The agreement is dated and formatted as a final contract, not a draft, indicating it is executed.","GMAC INVESTMENT MANAGEMENT LLC; RESIDENTIAL CAPITAL, LLC",100,Both party names are clearly listed at the top of the agreement; roles are not specified.
c239f6f703cb5757a72b95d7460d49e1.txt,,,,,,,,,,,,,,,,,,
c3ab627a5c6453a0ae781c7cb983389d.txt,,,,,,,,,,,,,,,,,,
c41fbd30abb453fc88e52b64fb841c96.txt,,,,,,,,,,,,,,,,,,
c4e33e8105f45152a79cb60b057f6f72.txt,ISDA,100,"The document is titled 'ISDA MASTER AGREEMENT' and references the International Swap Dealers Association, Inc. Master Agreement, which matches the ISDA contract type.",2008-01-11,100,"The agreement is stated as 'dated as of January 11, 2008', which is the main contract date.",,100,There is no indication that this document is an amendment; it appears to be the initial agreement.,INITIAL,100,"The document is referred to as the 'ISDA Master Agreement' and there is no mention of amendment or restatement, indicating it is the initial contract.",EXECUTED,80,"The agreement is dated and written in present tense as an agreement between the parties, which typically indicates execution. However, there is no explicit mention of signatures in the provided text.",GENERAL MARITIME CORPORATION; HSH Nordbank AG,100,The parties are explicitly named as 'GENERAL MARITIME CORPORATION and HSH Nordbank AG'. No explicit roles (such as Seller/Buyer) are provided in the text.
c530c856cfab537ca9797d4397828f44.txt,,,,,,,,,,,,,,,,,,
c5ef841693d651229f98f0e474aded4b.txt,ISDA,100,"The document is titled 'SCHEDULE to the 2002 ISDA Master Agreement', indicating it is part of an ISDA Master Agreement.",2017-07-12,100,"The text states 'dated as of July 12, 2017', which is the effective date of the agreement.",,100,There is no indication that this document is an amendment; it is a schedule to the original agreement.,INITIAL,95,"This is a schedule to the original ISDA Master Agreement, not an amendment or restated version.",,50,"The document does not specify whether it is a draft, executed, or signed version.","JPMorgan Chase Bank, N.A. | Party A; Cambridge Master Fund L.P. | Party B",100,The parties are explicitly listed as 'Party A' and 'Party B' in the agreement.
c61aaa46b28f56ef9cc04a0cd2729510.txt,ISDA,100,"The document is titled '2002 MASTER AGREEMENT' from the International Swaps and Derivatives Association, Inc., and references both the schedule and the CSA, fitting the ISDA Master Agreement category.",,10,"The text shows 'dated as of _', indicating the date is not filled in or provided in the excerpt.",,100,There is no indication that this document is an amendment; it appears to be the main agreement.,INITIAL,95,"The document is referred to as the '2002 MASTER AGREEMENT' and there is no mention of amendment or restatement, indicating it is the initial contract.",,10,There is no information indicating whether the agreement is a draft or executed version.,,10,The parties' names are not specified in the provided text; only placeholders are present.
