filename,contract_type,contract_type_confidence,contract_type_explanation,contract_date,contract_date_confidence,contract_date_explanation,amendment_date,amendment_date_confidence,amendment_date_explanation,amendment_number,amendment_number_confidence,amendment_number_explanation,version_type,version_type_confidence,version_type_explanation,status,status_confidence,status_explanation
bff87a6d4f755c0998fd9d57a056dc6f.txt,ISDA,100,"The document is titled 'ISDA Schedule to the Master Agreement' and repeatedly references the ISDA Master Agreement, indicating it is an ISDA Master Agreement or related schedule.",2005-10-12,100,"The text states 'dated as of October 12,2005' which is the effective date of the contract.",,100,There is no indication that this document is an amendment; it is a schedule to the original agreement.,,100,"There is no mention of an amendment number, and the document does not appear to be an amendment.",INITIAL,95,"The document is a schedule to the original ISDA Master Agreement and does not mention being amended or restated, so it is the initial contract.",EXECUTED,90,"The contract is dated and appears to be finalized between the parties, indicating it is executed rather than a draft."
c16ad6c8a1e857b48e0152f695182502.txt,ISDA,100,"The document is titled '2002 MASTER AGREEMENT' by the International Swap Dealers Association, Inc., and references the ISDA Master Agreement and Schedule, matching the ISDA code.",2014-04-01,100,"The agreement is stated to be 'dated as of April 1, 2014', which is the effective date of the contract.",,100,There is no indication that this document is an amendment; it is the initial contract.,,100,"There is no amendment number mentioned, and the document is not an amendment.",INITIAL,100,"The document is the original 2002 ISDA Master Agreement between the parties, not an amendment or restated version.",EXECUTED,90,"The agreement is dated and appears to be the final executed version, not a draft. There is no explicit 'draft' watermark or language."
c1e91e86c11e55f3bcaa6628b072cac4.txt,ISDA,100,"The document is titled 'ISDA 2002 MASTER AGREEMENT' and refers to the International Swaps and Derivatives Association, Inc. 2002 Master Agreement, which matches the ISDA code.",2009-03-18,100,"The agreement is stated as 'dated as of March 18, 2009', which is the main contract date.",,100,There is no indication that this document is an amendment; it is the initial contract.,,100,"There is no mention of any amendment number, and the document is not an amendment.",INITIAL,100,"The document is the original ISDA Master Agreement, not an amendment or amended and restated version.",EXECUTED,90,"The agreement is dated and appears to be the final version, not a draft. The presence of a specific date suggests execution."
c239f6f703cb5757a72b95d7460d49e1.txt,ISDA,100,"The document is titled 'ISDA MASTER AGREEMENT' and references the International Swap Dealers Association, indicating it is an ISDA Master Agreement.",2008-05-02,100,"The agreement is stated to be 'dated as of May 2, 2008' in the header.",,100,There is no indication that this document is an amendment; it is the initial agreement.,,100,There is no mention of any amendment number or that this is an amendment.,INITIAL,100,"The document is the original ISDA Master Agreement, not an amendment or restatement.",EXECUTED,90,"The agreement is dated and appears to be a finalized version, not a draft. No explicit draft watermark or language is present."
c3ab627a5c6453a0ae781c7cb983389d.txt,ISDA,100,"The document is titled 'ISDA International Swaps and Derivatives Association, Inc. 2002 MASTER AGREEMENT', which matches the ISDA Master Agreement contract type.",2024-08-05,100,"The agreement is 'dated as of August 5, 2024', which is the main contract date.",,100,There is no indication that this document is an amendment; it is the initial agreement.,,100,"There is no amendment number mentioned, and the document does not appear to be an amendment.",INITIAL,100,"The document is the original 2002 Master Agreement, not an amendment or restated version.",EXECUTED,90,"The agreement is dated and appears to be a finalized contract, not a draft. There is no explicit 'draft' watermark or language."
c41fbd30abb453fc88e52b64fb841c96.txt,ISDA,100,"The document is titled 'ISDA International Swap Dealers Association, Inc. MASTER AGREEMENT' and references the ISDA Master Agreement, schedule, and confirmations.",2010-03-10,100,"The agreement is stated as 'dated as of March 10, 2010' at the top of the document.",,100,There is no indication that this document is an amendment; it is the initial master agreement.,,100,There is no mention of any amendment number or amendment in the text.,INITIAL,100,"The document is the original ISDA Master Agreement, not an amendment or restated version.",EXECUTED,80,"The agreement is dated and appears to be a finalized version, not a draft. The presence of a specific date suggests execution, though no explicit signatures are shown in the excerpt."
c4e33e8105f45152a79cb60b057f6f72.txt,ISDA,100,"The document is titled 'ISDA MASTER AGREEMENT' and references the International Swap Dealers Association, which matches the ISDA contract type.",2008-01-11,100,"The agreement is stated as 'dated as of January 11, 2008', which is the effective date of the contract.",,100,There is no indication that this document is an amendment; it is the initial agreement.,,100,"There is no mention of any amendment number, and the document is not an amendment.",INITIAL,100,"The document is the original ISDA Master Agreement, not an amendment or restated version.",EXECUTED,90,"The agreement is dated and appears to be a finalized contract, not a draft. There is no explicit mention of 'draft' or 'executed', but the context suggests it is executed."
c530c856cfab537ca9797d4397828f44.txt,ISDA,100,"The document is titled '2002 MASTER AGREEMENT' by the International Swaps and Derivatives Association, Inc., which is an ISDA Master Agreement.",2012-09-26,100,"The agreement is stated as 'dated as of September 26, 2012', which is the effective date of the contract.",,100,There is no indication that this document is an amendment; it is the initial master agreement.,,100,There is no mention of any amendment number or that this is an amendment.,INITIAL,100,"The document is the original 2002 ISDA Master Agreement, not an amendment or restated version.",EXECUTED,90,"The agreement is dated and references parties entering into transactions, indicating it is executed, not a draft."
c5ef841693d651229f98f0e474aded4b.txt,ISDA,100,"The document is titled 'SCHEDULE to the 2002 ISDA Master Agreement', indicating it is part of an ISDA Master Agreement.",2017-07-12,100,"The text states '2002 ISDA Master Agreement dated as of July 12, 2017', which is the effective date of the contract.",,100,There is no indication that this document is an amendment; it is a schedule to the initial contract.,,100,There is no mention of any amendment number or that this is an amendment.,INITIAL,100,"The document is a schedule to the initial ISDA Master Agreement, not an amendment or restatement.",EXECUTED,90,"The document provides specific parties and an effective date, which typically indicates an executed contract, though no explicit signature page is shown in the excerpt."
c61aaa46b28f56ef9cc04a0cd2729510.txt,ISDA,100,"The document is titled '2002 MASTER AGREEMENT' and references the International Swaps and Derivatives Association, Inc., which matches the ISDA Master Agreement contract type.",,20,"The agreement states 'dated as of _', indicating the date is not filled in or provided in the text.",,100,There is no indication that this document is an amendment; it appears to be the initial contract.,,100,There is no mention of any amendment number in the text.,INITIAL,95,"The document is described as the '2002 MASTER AGREEMENT' and does not reference any amendments or restatements, indicating it is the initial contract.",DRAFT,80,"The date is left blank ('dated as of _'), suggesting this is a draft version rather than executed."
c63339debc40579b94722792351d5e0b.txt,ISDA,100,"The document is titled 'AMENDMENT TO ISDA MASTER AGREEMENT' and repeatedly references the ISDA Master Agreement, indicating the contract type is ISDA.",2009-03-18,100,"The ISDA Master Agreement being amended is dated as of March 18, 2009, as stated in 'ISDA MASTER AGREEMENT dated as of March 18, 2009'.",2009-06-01,100,"The amendment is 'dated as of June 1, 2009', which is the effective date of this amendment.",,100,There is no mention of an amendment number in the provided text.,AMENDMENT,100,"The document is an amendment to an existing ISDA Master Agreement, as stated in the title and throughout the text.",EXECUTED,95,"The document is labeled 'EXECUTION COPY', which typically indicates an executed version."
